2018-12-08 11:12:40,422 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 11:12:40,422 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ashwishe\Desktop\abcd\spring-eureka-server\src\test\resources
2018-12-08 11:12:50,969 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.cg.expenseclaimdetailsmodule:ExpenseClaimDetailsModule:0.0.1-SNAPSHOT @ C:\Users\ashwishe\Desktop\abcd\demo\pom.xml.
2018-12-08 11:12:55,328 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ExpenseClaimDetailsModule/src/main/java
2018-12-08 11:12:55,328 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ExpenseClaimDetailsModule/src/main/resources
2018-12-08 11:12:55,328 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ExpenseClaimDetailsModule/src/main/resources
2018-12-08 11:12:55,328 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ExpenseClaimDetailsModule/src/test/java
2018-12-08 11:12:56,121 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.cg.expenseclaimdetailsmodule:ExpenseClaimDetailsModule:0.0.1-SNAPSHOT @ C:\Users\ashwishe\Desktop\abcd\demo\pom.xml.
2018-12-08 11:12:56,480 [Worker-5] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 6 sec
2018-12-08 11:13:02,699 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 11:13:02,699 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2018-12-08 11:13:02,745 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-08 11:13:02,745 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 11:13:02,745 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ashwishe\Desktop\abcd\demo\src\test\resources
2018-12-08 11:13:07,164 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 11:13:07,164 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-08 11:13:07,164 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-08 11:13:07,180 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 11:13:07,180 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ashwishe\Desktop\abcd\demo\src\test\resources
2018-12-08 11:31:25,485 [Worker-10] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-12-08 11:31:26,954 [Worker-10] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.cg.eureka:spring-eureka-server:1.0.0 @ C:\Users\ashwishe\Desktop\abcd\spring-eureka-server\pom.xml.
2018-12-08 11:31:36,657 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-eureka-server/src/main/java
2018-12-08 11:31:36,657 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /spring-eureka-server/src/main/resources
2018-12-08 11:31:36,657 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /spring-eureka-server/src/main/resources
2018-12-08 11:31:36,657 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-eureka-server/src/test/java
2018-12-08 11:31:40,557 [Worker-10] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 15 sec
2018-12-08 11:31:45,354 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 11:31:45,354 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2018-12-08 11:31:45,369 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-12-08 11:31:45,385 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 11:31:45,385 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ashwishe\Desktop\abcd\spring-eureka-server\src\test\resources
2018-12-08 11:33:23,128 [Worker-5] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-12-08 11:33:23,831 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.cg.expenseclaimdetailsmodule:ExpenseClaimDetailsModule:0.0.1-SNAPSHOT @ C:\Users\ashwishe\Desktop\abcd\demo\pom.xml.
2018-12-08 11:33:28,550 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ExpenseClaimDetailsModule/src/main/java
2018-12-08 11:33:28,550 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ExpenseClaimDetailsModule/src/main/resources
2018-12-08 11:33:28,566 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ExpenseClaimDetailsModule/src/main/resources
2018-12-08 11:33:28,566 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ExpenseClaimDetailsModule/src/test/java
2018-12-08 11:33:30,456 [Worker-5] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 7 sec
2018-12-08 11:33:33,583 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 11:33:33,583 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2018-12-08 11:33:33,599 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-08 11:33:33,599 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 11:33:33,599 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ashwishe\Desktop\abcd\demo\src\test\resources
2018-12-08 11:34:20,258 [Worker-0] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-12-08 11:34:20,933 [Worker-0] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.cg:ExpenseCodeModule:0.0.1-SNAPSHOT @ C:\Users\ashwishe\Desktop\abcd\ExpenseCodeModule\pom.xml.
2018-12-08 11:34:24,839 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ExpenseCodeModule/src/main/java
2018-12-08 11:34:24,839 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Resources folder /ExpenseCodeModule/src/main/resources overlaps with sources folder /ExpenseCodeModule/src/main/resources
2018-12-08 11:34:24,839 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Resources folder /ExpenseCodeModule/src/main/resources overlaps with sources folder /ExpenseCodeModule/src/main/resources
2018-12-08 11:34:24,839 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ExpenseCodeModule/src/test/java
2018-12-08 11:34:26,652 [Worker-0] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 6 sec
2018-12-08 11:34:30,152 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 11:34:30,152 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-12-08 11:34:30,168 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-08 11:34:30,168 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 11:34:30,168 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ashwishe\Desktop\abcd\ExpenseCodeModule\src\test\resources
2018-12-08 15:15:41,063 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 15:15:41,063 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-08 15:15:41,063 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-08 15:15:41,066 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 15:15:41,066 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ashwishe\Desktop\abcd\spring-eureka-server\src\test\resources
2018-12-08 15:16:42,194 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 15:16:42,195 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-08 15:16:42,195 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-08 15:16:42,196 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-08 15:16:42,197 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ashwishe\Desktop\abcd\spring-eureka-server\src\test\resources
